# experiment: experiment
# description: 
# start_time: 2026-04-05T17:51:58.971952+00:00
timestamp,iteration,hold_s,refresh_rate,pattern,flip_count,experiment
2026-04-05T17:52:03.253447+00:00,1,5,OFF,FF,3738,experiment
2026-04-05T17:52:07.509844+00:00,2,1,OFF,FF,0,experiment
2026-04-05T17:52:10.005834+00:00,3,1,OFF,FF,0,experiment
2026-04-05T17:52:12.485754+00:00,4,1,OFF,FF,0,experiment
2026-04-05T17:52:14.981351+00:00,5,1,OFF,FF,0,experiment
2026-04-05T17:52:17.461238+00:00,6,1,OFF,FF,0,experiment
2026-04-05T17:52:33.956693+00:00,7,15,OFF,FF,94,experiment
