# experiment: Baseline0
# description: 
# start_time: 2026-08-05T09:38:06.106325+00:00
timestamp,iteration,hold_s,refresh_rate,pattern,flip_count,bit_flip_count,addr_count,addr_complete,addr_overflow,temp_c,experiment
2026-08-05T09:38:19.474369+00:00,1,5,INTERNAL,00,76,74,76,True,False,52.5,Baseline0
2026-08-05T09:38:32.833902+00:00,2,5,INTERNAL,00,79,78,79,True,False,52.9,Baseline0
2026-08-05T09:38:46.193717+00:00,3,5,INTERNAL,00,81,80,81,True,False,52.9,Baseline0
2026-08-05T09:38:59.620140+00:00,4,5,INTERNAL,00,80,79,80,True,False,52.9,Baseline0
2026-08-05T09:39:12.898424+00:00,5,5,INTERNAL,00,81,80,81,True,False,52.9,Baseline0
2026-08-05T09:39:26.273949+00:00,6,5,INTERNAL,00,87,84,87,True,False,53.2,Baseline0
2026-08-05T09:39:39.648767+00:00,7,5,INTERNAL,00,87,84,87,True,False,53.2,Baseline0
2026-08-05T09:39:53.009622+00:00,8,5,INTERNAL,00,87,85,87,True,False,53.2,Baseline0
2026-08-05T09:40:06.370739+00:00,9,5,INTERNAL,00,85,83,85,True,False,53.2,Baseline0
2026-08-05T09:40:19.745604+00:00,10,5,INTERNAL,00,86,84,86,True,False,53.4,Baseline0
2026-08-05T09:40:33.272980+00:00,11,5,INTERNAL,00,86,82,86,True,False,53.5,Baseline0
2026-08-05T09:40:46.536914+00:00,12,5,INTERNAL,00,91,87,91,True,False,53.8,Baseline0
2026-08-05T09:40:59.872863+00:00,13,5,INTERNAL,00,94,89,94,True,False,53.8,Baseline0
2026-08-05T09:41:13.249696+00:00,14,5,INTERNAL,00,96,92,96,True,False,53.5,Baseline0
2026-08-05T09:41:26.641366+00:00,15,5,INTERNAL,00,99,95,99,True,False,54.0,Baseline0
2026-08-05T09:41:40.032996+00:00,16,5,INTERNAL,00,97,93,97,True,False,53.6,Baseline0
2026-08-05T09:41:53.424335+00:00,17,5,INTERNAL,00,99,95,99,True,False,53.6,Baseline0
2026-08-05T09:42:06.930674+00:00,18,5,INTERNAL,00,100,98,100,True,False,53.9,Baseline0
2026-08-05T09:42:20.224033+00:00,19,5,INTERNAL,00,101,98,101,True,False,54.1,Baseline0
2026-08-05T09:42:33.615660+00:00,20,5,INTERNAL,00,100,97,100,True,False,53.9,Baseline0
2026-08-05T09:42:47.007200+00:00,21,5,INTERNAL,00,102,99,102,True,False,54.1,Baseline0
2026-08-05T09:43:00.399931+00:00,22,5,INTERNAL,00,101,98,101,True,False,54.1,Baseline0
2026-08-05T09:43:13.812346+00:00,23,5,INTERNAL,00,102,99,102,True,False,54.3,Baseline0
2026-08-05T09:43:27.215111+00:00,24,5,INTERNAL,00,106,103,106,True,False,54.4,Baseline0
