# experiment: lanthanatedF
# description: 
# start_time: 2026-07-30T08:02:08.844895+00:00
timestamp,iteration,hold_s,refresh_rate,pattern,flip_count,bit_flip_count,addr_count,addr_complete,addr_overflow,temp_c,experiment
2026-07-30T08:14:38.279200+00:00,56,5,INTERNAL,FF,94,85,94,True,False,54.3,lanthanatedF
2026-07-30T08:14:51.671288+00:00,57,5,INTERNAL,FF,96,88,96,True,False,54.4,lanthanatedF
2026-07-30T08:15:05.213439+00:00,58,5,INTERNAL,FF,95,86,95,True,False,54.4,lanthanatedF
2026-07-30T08:15:18.566960+00:00,59,5,INTERNAL,FF,99,90,99,True,False,54.6,lanthanatedF
2026-07-30T08:15:31.885018+00:00,60,5,INTERNAL,FF,99,90,99,True,False,54.5,lanthanatedF
2026-07-30T08:15:45.239429+00:00,61,5,INTERNAL,FF,98,89,98,True,False,54.5,lanthanatedF
2026-07-30T08:15:58.629793+00:00,62,5,INTERNAL,FF,100,91,100,True,False,54.6,lanthanatedF
2026-07-30T08:16:12.006785+00:00,63,5,INTERNAL,FF,97,88,97,True,False,54.6,lanthanatedF
2026-07-30T08:16:25.398725+00:00,64,5,INTERNAL,FF,98,89,98,True,False,54.8,lanthanatedF
2026-07-30T08:16:38.790648+00:00,65,5,INTERNAL,FF,98,89,98,True,False,54.1,lanthanatedF
2026-07-30T08:16:52.182674+00:00,66,5,INTERNAL,FF,101,92,101,True,False,54.5,lanthanatedF
2026-07-30T08:17:05.589198+00:00,67,5,INTERNAL,FF,101,93,101,True,False,54.6,lanthanatedF
2026-07-30T08:17:18.980691+00:00,68,5,INTERNAL,FF,98,89,98,True,False,54.6,lanthanatedF
2026-07-30T08:17:32.373240+00:00,69,5,INTERNAL,FF,101,92,101,True,False,54.8,lanthanatedF
2026-07-30T08:17:45.765643+00:00,70,5,INTERNAL,FF,101,93,101,True,False,54.9,lanthanatedF
2026-07-30T08:17:59.172750+00:00,71,5,INTERNAL,FF,103,96,103,True,False,54.8,lanthanatedF
2026-07-30T08:18:12.564527+00:00,72,5,INTERNAL,FF,102,94,102,True,False,54.6,lanthanatedF
2026-07-30T08:18:25.957309+00:00,73,5,INTERNAL,FF,102,94,102,True,False,54.4,lanthanatedF
2026-07-30T08:18:39.364621+00:00,74,5,INTERNAL,FF,106,99,106,True,False,54.5,lanthanatedF
2026-07-30T08:18:52.772138+00:00,75,5,INTERNAL,FF,104,96,104,True,False,54.5,lanthanatedF
2026-07-30T08:19:06.180141+00:00,76,5,INTERNAL,FF,108,102,108,True,False,54.9,lanthanatedF
2026-07-30T08:19:19.587509+00:00,77,5,INTERNAL,FF,107,100,107,True,False,55.0,lanthanatedF
2026-07-30T08:19:32.995941+00:00,78,5,INTERNAL,FF,109,103,109,True,False,55.0,lanthanatedF
2026-07-30T08:19:46.404317+00:00,79,5,INTERNAL,FF,110,105,110,True,False,54.8,lanthanatedF
2026-07-30T08:19:59.812268+00:00,80,5,INTERNAL,FF,109,104,109,True,False,54.9,lanthanatedF
2026-07-30T08:20:13.235344+00:00,81,5,INTERNAL,FF,110,104,110,True,False,55.0,lanthanatedF
2026-07-30T08:20:26.643789+00:00,82,5,INTERNAL,FF,110,104,110,True,False,55.1,lanthanatedF
2026-07-30T08:20:40.052310+00:00,83,5,INTERNAL,FF,111,105,111,True,False,55.1,lanthanatedF
2026-07-30T08:20:53.636980+00:00,84,5,INTERNAL,FF,111,105,111,True,False,55.0,lanthanatedF
2026-07-30T08:21:07.052722+00:00,85,5,INTERNAL,FF,111,105,111,True,False,55.0,lanthanatedF
2026-07-30T08:21:20.423656+00:00,86,5,INTERNAL,FF,111,106,111,True,False,54.8,lanthanatedF
2026-07-30T08:21:33.714954+00:00,87,5,INTERNAL,FF,112,107,112,True,False,55.0,lanthanatedF
2026-07-30T08:21:47.137833+00:00,88,5,INTERNAL,FF,110,106,110,True,False,55.2,lanthanatedF
2026-07-30T08:22:00.675574+00:00,89,5,INTERNAL,FF,111,107,111,True,False,55.1,lanthanatedF
2026-07-30T08:22:14.013556+00:00,90,5,INTERNAL,FF,109,103,109,True,False,55.4,lanthanatedF
2026-07-30T08:22:27.370685+00:00,91,5,INTERNAL,FF,109,103,109,True,False,55.2,lanthanatedF
2026-07-30T08:22:40.786333+00:00,92,5,INTERNAL,FF,112,107,112,True,False,55.1,lanthanatedF
2026-07-30T08:22:54.209662+00:00,93,5,INTERNAL,FF,117,113,117,True,False,55.4,lanthanatedF
2026-07-30T08:23:07.633914+00:00,94,5,INTERNAL,FF,116,113,116,True,False,55.2,lanthanatedF
2026-07-30T08:23:21.057549+00:00,95,5,INTERNAL,FF,115,111,115,True,False,55.0,lanthanatedF
2026-07-30T08:23:34.480327+00:00,96,5,INTERNAL,FF,111,106,111,True,False,55.2,lanthanatedF
2026-07-30T08:23:47.888991+00:00,97,5,INTERNAL,FF,112,107,112,True,False,55.1,lanthanatedF
2026-07-30T08:24:01.312495+00:00,98,5,INTERNAL,FF,115,111,115,True,False,55.2,lanthanatedF
2026-07-30T08:24:14.736866+00:00,99,5,INTERNAL,FF,116,113,116,True,False,55.2,lanthanatedF
2026-07-30T08:24:28.160950+00:00,100,5,INTERNAL,FF,118,115,118,True,False,55.2,lanthanatedF
